onset	duration	run_number	trial_number	att_task	fix_direction	bar_period	bar_direction	bar_step	fix_noise_ori	stim_noise_ori	fix_stair_val	stim_stair_val	response_val	probe_time	reaction_time
1545308268	1.191787004	5	46	1	1	5	4	8	1	1	4	5	0	1545308269	0.6668190956
1545308270	1.191726923	5	47	1	1	5	4	9	2	2	4	5	1	1545308270	0.7417330742
1545308271	1.191725969	5	48	1	1	5	4	10	1	1	4	5	1	1545308271	0.7750937939
1545308272	1.200079918	5	49	1	1	5	4	11	2	2	5	5	0	1545308272	0.8085429668
1545308273	1.20005703	5	50	1	1	5	4	12	2	2	6	5	0	1545308273	0.7251269817
1545308274	1.191720963	5	51	1	1	5	4	13	1	2	6	5	1	1545308275	0.7417619228
1545308276	1.191688061	5	52	1	1	5	4	14	1	1	6	5	1	1545308276	0.6167600155
1545308277	1.200055122	5	53	1	1	5	4	15	1	1	7	5	0	1545308277	0.6002111435
1545308278	1.20005703	5	54	1	1	5	4	16	1	2	7	5	1	1545308278	0.6918270588
1545308279	1.200042963	5	55	1	1	5	4	17	2	2	7	5	1	1545308280	0.6667928696
1545308280	1.191726208	5	56	1	1	5	4	18	2	1	6	5	1	1545308281	0.7084410191
1545308282	1.191625118	5	57	1	1	9	5	1	3	3	6	5	n/a	n/a	n/a
1545308283	1.191724062	5	58	1	1	9	5	2	3	3	6	5	n/a	n/a	n/a
1545308284	1.191725969	5	59	1	1	9	5	3	3	3	6	5	n/a	n/a	n/a
1545308285	1.191733122	5	60	1	1	9	5	4	3	3	6	5	n/a	n/a	n/a
1545308287	1.191751003	5	61	1	1	9	5	5	3	3	6	5	n/a	n/a	n/a
1545308288	1.191697836	5	62	1	1	9	5	6	3	3	6	5	n/a	n/a	n/a
1545308289	1.191671848	5	63	1	1	9	5	7	3	3	6	5	n/a	n/a	n/a
1545308290	1.191802979	5	64	1	1	9	5	8	3	3	6	5	n/a	n/a	n/a
1545308291	1.191723108	5	65	1	1	9	5	9	3	3	6	5	n/a	n/a	n/a
1545308293	1.191756964	5	66	1	1	9	5	10	3	3	6	5	n/a	n/a	n/a
1545308294	1.199723005	5	67	1	1	1	6	1	1	2	7	5	0	1545308294	0.6252861023
1545308295	1.191763878	5	68	1	1	1	6	2	2	2	8	5	0	1545308295	0.6834518909
1545308296	1.191699982	5	69	1	1	1	6	3	2	1	8	5	1	1545308297	0.6168420315
1545308298	1.200109959	5	70	1	1	1	6	4	2	1	8	5	1	1545308298	0.6751358509
1545308299	1.191715956	5	71	1	1	1	6	5	1	2	7	5	1	1545308299	0.5751481056
1545308300	1.19173193	5	72	1	1	1	6	6	1	1	7	5	1	1545308300	0.8667809963
1545308301	1.191724062	5	73	1	1	1	6	7	1	2	8	5	0	1545308301	0.692029953
1545308302	1.191623926	5	74	1	1	1	6	8	2	1	8	5	1	1545308303	0.7083590031
1545308304	1.200034142	5	75	1	1	1	6	9	1	2	8	5	1	1545308304	0.7167320251
1545308305	1.200067043	5	76	1	1	1	6	10	2	1	7	5	1	1545308305	0.6502029896
1545308306	1.191666842	5	77	1	1	1	6	11	2	1	7	5	1	1545308306	0.691781044
1545308307	1.191726923	5	78	1	1	1	6	12	1	2	7	5	1	1545308307	0.6501729488
1545308308	1.200045109	5	79	1	1	1	6	13	1	2	6	5	1	1545308309	0.6751899719
1545308310	1.191737175	5	80	1	1	1	6	14	2	2	6	5	1	1545308310	0.6584720612
1545308311	1.191763163	5	81	1	1	1	6	15	1	2	6	5	1	1545308311	0.6833879948
1545308312	1.191711903	5	82	1	1	1	6	16	2	2	5	5	1	1545308312	0.6000978947
1545308313	1.191672087	5	83	1	1	1	6	17	2	1	5	5	1	1545308313	0.7167921066
1545308314	1.191683769	5	84	1	1	1	6	18	1	1	5	5	1	1545308315	0.7085180283
1545308316	1.199700832	5	85	1	1	9	7	1	3	3	5	5	n/a	n/a	n/a
1545308317	1.191695213	5	86	1	1	9	7	2	3	3	5	5	n/a	n/a	n/a
1545308318	1.191711903	5	87	1	1	9	7	3	3	3	5	5	n/a	n/a	n/a
1545308319	1.191705942	5	88	1	1	9	7	4	3	3	5	5	n/a	n/a	n/a
1545308321	1.191818953	5	89	1	1	9	7	5	3	3	5	5	n/a	n/a	n/a
1545308322	1.191572905	5	90	1	1	9	7	6	3	3	5	5	n/a	n/a	n/a
1545308323	1.191730022	5	91	1	1	9	7	7	3	3	5	5	n/a	n/a	n/a
1545308324	1.191691875	5	92	1	1	9	7	8	3	3	5	5	n/a	n/a	n/a
1545308325	1.191758871	5	93	1	1	9	7	9	3	3	5	5	n/a	n/a	n/a
1545308327	1.191706896	5	94	1	1	9	7	10	3	3	5	5	n/a	n/a	n/a
1545308328	1.199730873	5	95	1	1	5	8	1	1	1	6	5	0	1545308328	0.6087629795
1545308329	1.191715002	5	96	1	1	5	8	2	1	1	7	5	0	1545308329	0.3334999084
1545308330	1.200083971	5	97	1	1	5	8	3	2	1	8	5	0	1545308331	0.2834689617
1545308331	1.200042009	5	98	1	1	5	8	4	2	2	8	5	1	1545308332	0.5668420792
1545308333	1.191797018	5	99	1	1	5	8	5	1	1	8	5	1	1545308333	0.616838932
1545308334	1.191770792	5	100	1	1	5	8	6	1	1	7	5	1	1545308334	0.6751801968
1545308335	1.191787958	5	101	1	1	5	8	7	2	1	7	5	1	1545308335	0.6501669884
1545308336	1.200088024	5	102	1	1	5	8	8	2	1	7	5	1	1545308337	0.6416389942
1545308337	1.191610098	5	103	1	1	5	8	9	2	1	6	5	1	1545308338	0.6668260098
1545308339	1.200078964	5	104	1	1	5	8	10	1	2	6	5	1	1545308339	0.7586050034
1545308340	1.200021029	5	105	1	1	5	8	11	1	2	6	5	1	1545308340	0.6750609875
1545308341	1.199995995	5	106	1	1	5	8	12	1	2	6	5	1	1545308341	0.8918039799
1545308342	1.200004101	5	107	1	1	5	8	13	1	2	5	5	0	1545308343	0.8751208782
1545308344	1.199995041	5	108	1	1	5	8	14	2	2	6	5	1	1545308344	0.8833677769
1545308345	1.191699028	5	109	1	1	5	8	15	2	1	6	5	1	1545308345	0.7584440708
1545308346	1.191627026	5	110	1	1	5	8	16	2	1	5	5	1	1545308346	0.6917321682
1545308347	1.200001001	5	111	1	1	5	8	17	2	1	5	5	1	1545308347	0.6417689323
1545308348	1.20006609	5	112	1	1	5	8	18	2	2	5	5	1	1545308349	0.8167788982
1545308350	1.199660063	5	113	1	1	9	9	1	3	3	5	5	n/a	n/a	n/a
1545308351	1.19167304	5	114	1	1	9	9	2	3	3	5	5	n/a	n/a	n/a
1545308352	1.191723824	5	115	1	1	9	9	3	3	3	5	5	n/a	n/a	n/a
1545308353	1.191709042	5	116	1	1	9	9	4	3	3	5	5	n/a	n/a	n/a
1545308354	1.191686153	5	117	1	1	9	9	5	3	3	5	5	n/a	n/a	n/a
1545308356	1.191724062	5	118	1	1	9	9	6	3	3	5	5	n/a	n/a	n/a
1545308357	1.191715002	5	119	1	1	9	9	7	3	3	5	5	n/a	n/a	n/a
1545308358	1.191663027	5	120	1	1	9	9	8	3	3	5	5	n/a	n/a	n/a
1545308359	1.191698074	5	121	1	1	9	9	9	3	3	5	5	n/a	n/a	n/a
1545308360	1.191719055	5	122	1	1	9	9	10	3	3	5	5	n/a	n/a	n/a
